2018-03-13 10:29:27 EXEC SPC_073_LOGIN_ACT1 '001','123456';
2018-03-13 18:22:25 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','92','10';
2018-03-13 18:22:28 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','91','10';
2018-03-13 18:22:34 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','90','10';
2018-03-13 18:22:36 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','1','10';
2018-03-13 18:22:38 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','2','10';
2018-03-13 18:22:42 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','3','10';
2018-03-13 18:22:46 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','4','10';
2018-03-13 18:22:48 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','5','10';
2018-03-13 18:22:53 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','6','10';
2018-03-13 18:22:56 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','7','10';
2018-03-13 18:22:58 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','8','10';
2018-03-13 18:22:59 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','9','10';
2018-03-13 18:23:01 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','10','10';
2018-03-13 18:23:06 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','9','10';
2018-03-13 18:23:08 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','10','10';
2018-03-13 18:23:20 EXEC SPC_GET_CONSTANT '';
2018-03-13 18:23:20 EXEC SPC_003_PI_EXCEL_ACT1 '[{"pi_no":"RT-140218001","pi_status_div":"20"}]','','003_pi-excel','';
2018-03-13 18:23:53 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-03-13 18:23:54 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-13 18:23:54 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-13 18:23:55 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-03-13 18:23:55 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-13 18:23:55 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-03-13 18:23:55 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-03-13 18:23:55 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-13 18:23:55 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-03-13 18:23:55 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2018-03-13 18:23:55 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-03-13 18:23:55 EXEC SPC_GET_TAX_RATE '2018/03/13';
2018-03-13 18:23:55 EXEC SPC_001_PI_DETAIL_INQ1 'RT-140218001';
2018-03-13 18:23:56 EXEC SPC_GET_TAX_RATE '2014/02/18';
2018-03-13 18:23:56 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-13 18:23:56 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-13 18:23:56 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-13 18:23:56 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-13 18:23:58 EXEC SPC_COM_GET_COMBOBOX 'pi_status_div';
2018-03-13 18:23:59 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','20','10','10';
2018-03-13 18:24:01 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','10','1','10';
2018-03-13 18:24:07 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','10','2','10';
2018-03-13 18:24:10 EXEC SPC_002_PI_SEARCH_FND1 '','','','','','','','10','1','10';
2018-03-13 18:24:23 EXEC SPC_COM_GET_COMBOBOX 'port_city_div';
2018-03-13 18:24:23 EXEC SPC_COM_GET_COMBOBOX 'trade_terms_div';
2018-03-13 18:24:23 EXEC SPC_COM_GET_COMBOBOX 'shipment_div';
2018-03-13 18:24:23 EXEC SPC_COM_GET_COMBOBOX 'payment_conditions_div';
2018-03-13 18:24:23 EXEC SPC_COM_GET_COMBOBOX 'currency_div';
2018-03-13 18:24:23 EXEC SPC_COM_GET_COMBOBOX 'port_country_div';
2018-03-13 18:24:24 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-13 18:24:24 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-13 18:24:24 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-13 18:24:24 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-13 18:24:24 EXEC SPC_COM_GET_COMBOBOX 'bank_div';
2018-03-13 18:24:24 EXEC SPC_GET_TAX_RATE '2018/03/13';
2018-03-13 18:24:24 EXEC SPC_001_PI_DETAIL_INQ1 'RT-180112003';
2018-03-13 18:24:25 EXEC SPC_COM_GET_COMBOBOX 'unit_m_div';
2018-03-13 18:24:25 EXEC SPC_GET_TAX_RATE '2018/01/12';
2018-03-13 18:24:25 EXEC SPC_COM_GET_COMBOBOX 'unit_q_div';
2018-03-13 18:24:25 EXEC SPC_COM_GET_COMBOBOX 'sales_detail_div';
2018-03-13 18:24:25 EXEC SPC_COM_GET_COMBOBOX 'unit_w_div';
2018-03-13 18:24:33 EXEC SPC_063_PRODUCT_MASTER_SEARCH_FND1 '','','1','10';
2018-03-13 18:24:36 EXEC SPC_001_PI_DETAIL_INQ3 '000115','2018/01/12','ape76','JP','USD';
2018-03-13 18:25:04 EXEC SPC_063_PRODUCT_MASTER_SEARCH_FND1 '','','1','10';
2018-03-13 18:25:08 EXEC SPC_001_PI_DETAIL_INQ3 '0003','2018/01/12','ape76','JP','USD';
